id,gender,income,days_on_platform,purchases,city_London,city_Miami,city_New York City,city_San Francisco,city_Tokyo
1798,0,72401,37.0,1,1,0,0,0,0
1799,0,101610,28.0,0,0,0,1,0,0
1800,0,19416,23.0,1,0,0,0,1,0
1801,1,12777,38.0,1,1,0,0,0,0
1802,1,82538,18.0,3,0,0,1,0,0
1803,1,12045,32.0,0,0,0,0,0,1
1804,0,118008,12.0,1,0,0,0,0,1
1805,0,44521,21.0,2,0,0,0,1,0
1806,0,31501,34.0,2,0,0,0,1,0
1807,1,47460,4.0,2,0,0,1,0,0
1808,0,141181,20.0,3,0,1,0,0,0
1809,1,111543,29.0,6,0,1,0,0,0
1810,0,37714,29.0,1,0,1,0,0,0
1811,0,3071,18.0,3,0,0,1,0,0
1812,0,101701,12.0,0,0,0,0,0,1
1813,1,10823,12.0,4,1,0,0,0,0
1814,1,206503,13.0,0,0,0,1,0,0
1815,0,69198,59.0,3,0,0,0,1,0
1816,0,29151,15.0,3,0,0,0,1,0
1817,0,73754,44.0,0,0,0,1,0,0
1818,0,56313,40.0,5,1,0,0,0,0
1819,0,77781,58.0,2,1,0,0,0,0
1820,1,41341,36.0,0,0,1,0,0,0
1821,0,98594,30.0,0,0,0,0,1,0
1823,1,124581,20.0,0,0,0,0,1,0
1824,1,110152,1.0,0,0,1,0,0,0
1825,0,42064,27.0,1,0,0,0,1,0
1826,0,178159,28.0,0,0,0,1,0,0
1827,0,21170,56.0,3,0,1,0,0,0
1828,0,85159,4.0,0,0,1,0,0,0
1829,0,50784,21.0,1,0,1,0,0,0
1830,0,238388,1.0,2,0,1,0,0,0
1831,0,66734,22.0,3,0,1,0,0,0
1832,0,104499,30.0,4,1,0,0,0,0
1833,1,140,32.0,0,0,1,0,0,0
1834,1,39616,17.0,2,0,0,0,1,0
1835,1,43131,4.0,1,0,0,0,0,1
1836,1,18781,3.0,5,1,0,0,0,0
1837,0,52088,39.0,0,1,0,0,0,0
1838,1,30392,8.0,0,0,0,0,0,1
1839,0,52039,27.0,0,0,0,0,1,0
1840,0,135179,45.0,0,0,0,0,1,0
1841,0,44759,21.0,3,1,0,0,0,0
1842,0,59145,1.0,4,1,0,0,0,0
1843,0,8469,21.0,3,0,1,0,0,0
1844,1,138237,4.0,1,1,0,0,0,0
1845,1,128322,25.0,0,0,0,1,0,0
1846,1,181496,35.0,1,0,1,0,0,0
1847,1,3234,15.0,1,0,1,0,0,0
1848,1,23278,4.0,2,0,1,0,0,0
1849,1,53346,8.0,1,0,0,0,0,1
1850,1,62385,59.0,1,0,1,0,0,0
1851,0,49212,34.0,0,1,0,0,0,0
1852,0,55353,43.0,3,0,0,0,1,0
1853,1,62774,5.0,0,1,0,0,0,0
1854,0,18770,1.0,1,1,0,0,0,0
1855,0,20329,37.0,2,0,0,1,0,0
1856,0,143215,29.0,0,0,0,1,0,0
1857,1,57466,4.0,0,0,0,0,1,0
1858,0,6322,31.0,0,0,0,0,1,0
1859,1,87147,59.0,1,0,0,1,0,0
1860,1,25353,19.0,0,0,0,1,0,0
1861,1,173027,59.0,1,0,0,1,0,0
1862,1,196489,47.0,0,0,1,0,0,0
1863,0,3720,11.0,2,1,0,0,0,0
1864,0,166727,7.0,3,0,0,0,1,0
1865,1,66869,16.0,1,0,0,0,1,0
1866,1,119474,46.0,0,0,0,0,0,1
1867,0,72398,17.0,0,0,0,1,0,0
1868,0,91557,3.0,1,0,0,1,0,0
1869,0,151359,24.0,0,1,0,0,0,0
1870,0,100250,12.0,5,0,0,1,0,0
1871,1,15984,14.0,4,0,0,0,1,0
1872,0,75819,33.0,2,1,0,0,0,0
1873,0,94100,6.0,2,1,0,0,0,0
1874,0,168826,8.0,2,0,0,1,0,0
1875,0,4301,5.0,3,0,1,0,0,0
1876,0,63762,42.0,0,0,0,0,0,1
1877,0,68923,3.0,0,0,0,0,1,0
1878,0,33363,14.0,2,0,0,0,0,1
1879,0,95550,13.0,3,0,0,0,1,0
1880,0,62969,44.0,0,0,0,0,1,0
1881,1,46235,33.0,1,0,0,1,0,0
1882,0,72340,33.0,1,0,0,1,0,0
1883,0,3393,40.0,0,0,0,1,0,0
1884,0,94196,19.0,1,0,0,1,0,0
1885,0,149966,42.0,1,1,0,0,0,0
1886,0,60677,33.0,2,0,0,0,0,1
1887,1,47935,59.0,0,0,0,0,1,0
1888,0,25005,45.0,0,0,1,0,0,0
1889,0,147280,19.0,1,0,0,0,0,1
1890,0,6812,5.0,0,0,0,1,0,0
1891,0,1382,8.0,1,0,1,0,0,0
1892,1,61512,59.0,0,0,0,1,0,0
1893,0,138539,25.0,1,1,0,0,0,0
1894,0,166679,8.0,2,1,0,0,0,0
1895,0,153235,12.0,2,1,0,0,0,0
1896,1,41145,59.0,0,0,0,0,1,0
1897,0,7741,18.0,1,0,1,0,0,0
1898,1,32956,38.0,1,0,0,1,0,0
1899,1,204834,40.0,2,0,0,0,1,0
1900,0,21199,41.0,0,0,0,1,0,0
1901,1,168694,8.0,3,0,0,0,0,1
1902,1,130964,55.0,3,0,0,1,0,0
1903,1,188102,8.0,0,0,0,0,0,1
1904,0,83697,11.0,2,0,0,1,0,0
1905,0,137514,59.0,2,1,0,0,0,0
1906,1,381,44.0,1,0,1,0,0,0
1907,1,97007,13.0,1,1,0,0,0,0
1908,0,82723,19.0,1,0,1,0,0,0
1909,0,125379,14.0,0,0,0,1,0,0
1910,0,15746,14.0,1,0,1,0,0,0
1911,1,159742,33.0,2,0,0,0,0,1
1912,1,39989,3.0,0,0,1,0,0,0
1913,1,35034,20.0,0,0,0,0,0,1
1914,1,12696,23.0,2,0,1,0,0,0
1915,1,1962,8.0,0,0,0,0,0,1
1916,0,1239,20.0,2,0,0,1,0,0
1917,0,48655,29.0,1,0,0,0,0,1
1918,1,102578,6.0,1,1,0,0,0,0
1919,0,147250,21.0,0,1,0,0,0,0
1920,0,88208,35.0,0,0,0,0,0,1
1921,0,68887,33.0,0,1,0,0,0,0
1922,1,1833,7.0,3,1,0,0,0,0
1923,0,19614,3.0,0,0,0,0,0,1
1924,1,128976,12.0,3,0,0,0,0,1
1925,1,42073,3.0,4,0,1,0,0,0
1926,0,30333,7.0,1,1,0,0,0,0
1927,0,75382,35.0,2,0,0,0,1,0
1928,0,52776,29.0,0,0,1,0,0,0
1929,0,130757,37.0,2,1,0,0,0,0
1930,1,44803,46.0,1,0,0,1,0,0
1931,1,131042,1.0,0,0,0,1,0,0
1932,0,26451,16.0,0,0,0,0,1,0
1933,0,77469,57.0,0,0,0,0,0,1
1934,1,55771,55.0,1,0,0,0,0,1
1935,1,139770,20.0,2,0,0,1,0,0
1936,0,81110,6.0,0,0,1,0,0,0
1937,0,28805,22.0,0,1,0,0,0,0
1938,0,23366,9.0,4,0,0,1,0,0
1939,0,19001,25.0,4,1,0,0,0,0
1940,1,50367,9.0,0,1,0,0,0,0
1941,1,33624,31.0,3,0,0,0,0,1
1942,1,159036,23.0,2,1,0,0,0,0
1944,1,47057,48.0,0,0,0,0,1,0
1945,0,143583,2.0,0,0,0,0,1,0
1946,1,57902,17.0,2,0,0,0,0,1
1947,1,54689,2.0,4,1,0,0,0,0
1948,1,26103,21.0,0,0,1,0,0,0
1949,0,23977,2.0,0,0,0,0,1,0
1950,1,27988,26.0,0,0,0,0,1,0
1951,0,200472,21.0,4,0,0,0,1,0
1952,1,87517,7.0,0,0,0,1,0,0
1953,0,51834,50.0,0,1,0,0,0,0
1954,0,9384,18.0,3,0,0,1,0,0
1955,0,113263,21.0,0,1,0,0,0,0
1956,1,25586,6.0,1,0,1,0,0,0
1957,0,56191,59.0,2,0,1,0,0,0
1958,1,18956,24.0,3,0,0,1,0,0
1959,0,15512,46.0,2,0,1,0,0,0
1960,1,142324,34.0,1,0,1,0,0,0
1961,0,177505,34.0,1,0,0,1,0,0
1962,0,50701,29.0,2,0,0,0,0,1
1963,1,81455,6.0,1,0,1,0,0,0
1964,1,166648,59.0,1,1,0,0,0,0
1965,0,60252,32.0,1,0,0,0,1,0
1966,1,156495,52.0,0,0,0,0,1,0
1967,0,207238,6.0,3,0,1,0,0,0
1968,1,247801,1.0,2,0,0,0,0,1
1969,0,63709,1.0,1,1,0,0,0,0
1970,1,5740,21.0,0,0,0,0,0,1
1971,0,167416,5.0,1,1,0,0,0,0
1972,1,43473,20.0,1,0,0,0,1,0
1973,0,149143,36.0,0,0,0,0,0,1
1974,1,75497,44.0,0,0,1,0,0,0
1975,0,38090,29.0,1,0,1,0,0,0
1976,1,21219,23.0,1,0,0,0,0,1
1977,1,168002,10.0,0,0,0,1,0,0
1978,1,139652,19.0,3,0,0,1,0,0
1979,0,50891,4.0,1,1,0,0,0,0
1980,1,27026,8.0,2,0,0,1,0,0
1981,0,117782,2.0,0,0,1,0,0,0
1982,0,71343,35.0,1,1,0,0,0,0
1983,1,86248,3.0,2,0,1,0,0,0
1984,0,1826,23.0,0,0,0,0,0,1
1985,1,33973,6.0,0,0,1,0,0,0
1986,0,21181,7.0,1,0,0,0,0,1
1987,1,17553,59.0,0,0,0,0,0,1
1988,1,46882,10.0,0,1,0,0,0,0
1989,1,21691,28.0,2,0,1,0,0,0
1990,1,86397,9.0,1,0,0,0,0,1
1991,0,167774,34.0,0,1,0,0,0,0
1992,1,113998,37.0,0,0,0,1,0,0
1993,0,93677,30.0,2,0,0,1,0,0
1994,1,58428,13.0,0,0,1,0,0,0
1995,0,27677,9.0,1,0,0,1,0,0
1996,0,34819,33.0,0,0,1,0,0,0
1997,0,179218,8.0,1,0,1,0,0,0
1998,0,73661,4.0,1,0,0,0,1,0
1999,1,21784,33.0,1,0,0,0,1,0
2000,0,15667,44.0,0,0,0,0,1,0
2001,0,118982,32.0,2,0,1,0,0,0
2002,0,152330,42.0,0,1,0,0,0,0
2003,1,25527,21.0,0,0,1,0,0,0
2004,1,16474,35.0,0,1,0,0,0,0
2005,1,90478,1.0,0,0,1,0,0,0
2007,1,3809,17.0,0,0,0,0,0,1
2008,1,27439,11.0,3,0,0,1,0,0
2009,1,3448,1.0,0,0,1,0,0,0
2010,1,98177,36.0,0,0,0,1,0,0
2012,1,31038,11.0,1,0,0,0,0,1
2013,1,157473,14.0,1,1,0,0,0,0
2014,0,52568,9.0,2,0,1,0,0,0
2015,0,9024,2.0,0,0,1,0,0,0
2016,0,130981,18.0,0,1,0,0,0,0
2017,0,43864,37.0,0,0,0,0,1,0
2018,0,27442,6.0,2,0,1,0,0,0
2019,0,52931,59.0,1,0,1,0,0,0
2020,1,81893,59.0,1,0,0,1,0,0
2021,0,238418,57.0,0,0,0,0,0,1
2022,1,18201,46.0,2,0,0,0,0,1
2023,0,55417,12.0,1,1,0,0,0,0
2024,1,68692,44.0,2,0,0,1,0,0
2025,0,129275,12.0,1,0,0,0,1,0
2026,1,67063,19.0,3,0,0,0,1,0
2027,1,73488,36.0,4,0,1,0,0,0
2028,0,127767,47.0,1,1,0,0,0,0
2029,1,104840,29.0,0,0,0,0,1,0
2030,1,114959,13.0,0,0,0,0,1,0
2031,0,107775,14.0,1,0,0,1,0,0
2032,0,51860,22.0,1,0,0,1,0,0
2033,0,136959,39.0,1,0,0,1,0,0
2034,1,93317,20.0,3,0,1,0,0,0
2035,1,72923,14.0,3,0,0,0,0,1
2036,1,108408,36.0,0,0,1,0,0,0
2037,1,99781,31.0,0,0,0,1,0,0
2038,0,18813,5.0,3,0,0,0,1,0
2039,0,66838,11.0,0,0,1,0,0,0
2040,0,328,23.0,2,0,1,0,0,0
2041,1,8018,11.0,3,0,0,1,0,0
2042,1,128716,21.0,0,0,0,0,1,0
2043,0,200534,4.0,1,0,0,1,0,0
2044,1,128113,24.0,0,0,0,0,1,0
2045,1,132013,11.0,3,1,0,0,0,0
2046,1,31145,5.0,3,0,1,0,0,0
2047,0,3545,14.0,3,0,0,1,0,0
2048,1,137388,1.0,1,0,0,1,0,0
2049,1,11901,30.0,0,0,1,0,0,0
2050,1,17284,19.0,0,0,0,1,0,0
2051,0,79047,6.0,1,0,0,0,0,1
2052,0,85195,7.0,1,0,1,0,0,0
2053,1,20717,26.0,1,0,1,0,0,0
2054,1,63597,8.0,0,0,0,1,0,0
2055,0,25406,18.0,1,0,0,1,0,0
2056,1,136677,5.0,1,0,0,0,0,1
2057,1,170250,27.0,0,0,1,0,0,0
2058,1,40836,59.0,1,0,0,1,0,0
2059,1,165316,29.0,2,0,1,0,0,0
2060,1,115453,14.0,2,1,0,0,0,0
2061,0,152947,59.0,3,0,0,0,1,0
2062,1,126925,11.0,0,0,0,0,0,1
2063,0,44940,29.0,4,0,0,0,0,1
2064,1,58827,28.0,1,0,1,0,0,0
2065,1,48254,18.0,1,0,0,1,0,0
2066,0,47405,18.0,1,0,0,0,0,1
2067,0,120206,21.0,0,0,0,0,0,1
2068,0,526,12.0,0,0,0,1,0,0
2069,0,22932,59.0,1,1,0,0,0,0
2070,1,180496,8.0,1,0,0,0,0,1
2071,0,51324,1.0,0,0,1,0,0,0
2072,1,53603,14.0,1,0,0,1,0,0
2073,1,2835,2.0,4,0,0,0,1,0
2074,0,96149,23.0,0,0,0,0,0,1
2075,1,180734,4.0,0,0,0,1,0,0
2076,0,37319,45.0,1,0,0,0,0,1
2077,0,20843,6.0,1,0,0,0,0,1
2078,0,235034,25.0,4,0,1,0,0,0
2079,0,6315,20.0,0,0,0,0,1,0
2080,0,225590,38.0,0,0,0,0,0,1
2081,1,46494,59.0,2,0,0,0,0,1
2082,0,6384,10.0,2,0,0,0,0,1
2083,0,48682,6.0,1,0,0,0,1,0
2084,0,19956,15.0,0,0,0,1,0,0
2085,0,103312,41.0,2,1,0,0,0,0
2086,0,105835,22.0,0,0,1,0,0,0
2087,0,164090,35.0,0,0,0,0,1,0
2088,0,77196,41.0,3,0,0,0,0,1
2089,1,105772,33.0,0,0,1,0,0,0
2090,0,45891,31.0,0,0,0,1,0,0
2091,0,18862,6.0,0,1,0,0,0,0
2092,0,31480,59.0,1,0,0,1,0,0
2093,0,133176,5.0,3,0,0,1,0,0
2094,0,130741,24.0,0,0,1,0,0,0
2095,0,9224,40.0,2,1,0,0,0,0
2096,1,21745,59.0,1,0,0,0,0,1
2097,1,79170,28.0,1,0,0,0,1,0
2098,1,23357,17.0,2,1,0,0,0,0
2099,0,98862,2.0,1,0,0,0,0,1
2100,0,48076,7.0,0,0,0,1,0,0
2101,0,35271,25.0,2,1,0,0,0,0
2102,1,152301,10.0,0,1,0,0,0,0
2103,0,53585,15.0,0,0,0,1,0,0
2104,0,21490,5.0,2,0,1,0,0,0
2105,1,102575,27.0,1,0,0,0,1,0
2106,1,73618,8.0,0,1,0,0,0,0
2107,1,36624,59.0,0,1,0,0,0,0
2108,0,74353,21.0,2,0,0,0,0,1
2109,1,119104,9.0,1,0,0,0,0,1
2110,1,17152,22.0,1,0,0,0,1,0
2111,1,83947,30.0,0,0,0,0,1,0
2112,1,151990,21.0,4,0,0,0,1,0
2113,1,69057,48.0,2,0,0,1,0,0
2114,1,73617,17.0,0,0,1,0,0,0
2115,1,139320,5.0,1,0,1,0,0,0
2116,1,53265,55.0,0,0,0,0,0,1
2117,0,46895,15.0,0,0,0,0,1,0
2118,1,34832,41.0,0,0,1,0,0,0
2119,0,21561,3.0,3,1,0,0,0,0
2120,1,115376,24.0,3,0,0,1,0,0
2121,0,38285,3.0,0,0,0,0,0,1
2122,0,51806,6.0,3,1,0,0,0,0
2123,0,36323,24.0,1,1,0,0,0,0
2124,1,45110,26.0,0,0,0,1,0,0
2125,0,62115,38.0,1,0,1,0,0,0
2127,1,32577,4.0,0,0,0,0,0,1
2128,0,86954,22.0,2,0,0,0,0,1
2129,1,17833,10.0,1,0,0,0,0,1
2130,1,73050,10.0,0,0,0,1,0,0
2131,1,143343,38.0,0,0,1,0,0,0
2132,1,18178,1.0,0,1,0,0,0,0
2133,1,154491,32.0,0,0,0,1,0,0
2134,0,131692,21.0,2,0,0,1,0,0
2135,1,80184,7.0,1,0,0,0,1,0
2136,1,30363,31.0,0,1,0,0,0,0
2137,1,57395,38.0,1,1,0,0,0,0
2138,0,57765,15.0,0,1,0,0,0,0
2139,0,60171,27.0,3,0,1,0,0,0
2140,0,159775,32.0,0,0,0,0,0,1
2141,1,90243,50.0,0,0,0,0,1,0
2142,0,51828,17.0,1,0,0,0,1,0
2143,0,28605,29.0,0,0,0,0,1,0
2144,1,170216,6.0,1,1,0,0,0,0
2145,0,21736,17.0,2,0,0,1,0,0
2146,1,30367,6.0,1,0,0,1,0,0
2147,0,168900,16.0,0,1,0,0,0,0
2148,0,133318,53.0,1,0,0,0,1,0
2149,1,160767,37.0,0,1,0,0,0,0
2150,1,41696,21.0,1,1,0,0,0,0
2151,0,106201,8.0,2,1,0,0,0,0
2152,1,3776,14.0,1,0,1,0,0,0
2153,0,210893,21.0,1,0,0,0,1,0
2154,0,5747,15.0,0,0,1,0,0,0
2155,1,43331,14.0,1,1,0,0,0,0
2156,1,1793,21.0,0,0,0,1,0,0
2157,0,66989,17.0,1,0,0,0,1,0
2158,0,165660,21.0,1,0,0,0,1,0
2159,1,2814,19.0,0,1,0,0,0,0
2160,0,74259,30.0,2,1,0,0,0,0
2161,0,18767,32.0,0,0,0,0,1,0
2162,1,117689,12.0,3,0,0,0,1,0
2163,0,62750,20.0,0,0,0,1,0,0
2164,0,9439,7.0,1,0,0,0,1,0
2165,1,86726,24.0,0,0,0,0,1,0
2166,1,28832,32.0,1,0,0,0,0,1
2167,1,61004,5.0,0,0,0,0,1,0
2168,1,99885,21.0,2,0,1,0,0,0
2169,0,53854,31.0,1,0,0,1,0,0
2170,1,140478,47.0,0,0,0,0,1,0
2171,1,126047,14.0,0,0,0,0,1,0
2172,0,108773,21.0,4,0,0,0,0,1
2173,0,51826,1.0,4,1,0,0,0,0
2174,1,84749,2.0,0,0,0,0,1,0
2175,1,126332,59.0,0,0,1,0,0,0
2176,1,147135,58.0,3,1,0,0,0,0
2177,0,20022,20.0,1,0,1,0,0,0
2178,0,37615,1.0,1,0,0,0,1,0
2179,1,108625,55.0,0,0,0,0,0,1
2180,0,90118,20.0,5,0,0,1,0,0
2181,1,142647,44.0,0,0,0,1,0,0
2182,1,167369,9.0,0,0,0,1,0,0
2183,0,16613,10.0,2,0,1,0,0,0
2184,1,196153,10.0,0,0,0,0,1,0
2185,0,14618,9.0,0,0,0,0,0,1
2186,0,50254,21.0,1,0,0,1,0,0
2187,0,90754,10.0,0,0,0,0,0,1
2188,0,67548,37.0,1,0,1,0,0,0
2189,1,33514,3.0,2,1,0,0,0,0
2190,1,226997,29.0,0,0,0,1,0,0
2191,0,118621,24.0,0,0,0,0,0,1
2192,0,172113,52.0,3,0,0,1,0,0
2193,0,12519,26.0,2,0,0,1,0,0
2194,1,73579,59.0,0,1,0,0,0,0
2195,1,78373,59.0,0,0,1,0,0,0
2196,0,189510,8.0,2,0,0,1,0,0
2197,1,75546,7.0,0,0,0,0,1,0
2198,1,48573,5.0,2,0,0,1,0,0
2199,0,117493,27.0,3,0,1,0,0,0
2200,0,153359,10.0,2,0,0,0,0,1
2201,0,108371,59.0,0,0,1,0,0,0
2202,0,82190,21.0,1,0,1,0,0,0
2203,0,38423,12.0,2,0,0,0,0,1
2204,1,54721,44.0,0,0,1,0,0,0
2205,1,51273,33.0,0,0,0,1,0,0
2206,0,11783,18.0,1,0,0,0,1,0
2207,0,2364,14.0,1,0,1,0,0,0
2208,0,99337,8.0,3,0,0,0,0,1
2209,1,143460,27.0,0,0,0,1,0,0
2210,0,62461,57.0,0,0,0,0,1,0
2211,0,66017,12.0,3,1,0,0,0,0
2212,1,11622,17.0,2,0,0,0,1,0
2213,0,23703,12.0,1,0,0,0,1,0
2214,1,101826,20.0,1,0,0,0,0,1
2215,0,156943,24.0,2,1,0,0,0,0
2216,1,167647,30.0,3,0,1,0,0,0
2217,0,38615,3.0,3,0,1,0,0,0
2218,1,153614,59.0,1,0,0,0,1,0
2219,1,47125,49.0,0,0,1,0,0,0
2220,1,14166,17.0,1,0,0,0,1,0
2221,1,72512,31.0,2,0,0,0,1,0
2222,1,33138,3.0,2,0,0,0,1,0
2223,1,29693,15.0,1,0,0,1,0,0
2224,0,25440,55.0,1,0,0,0,1,0
2225,0,424,8.0,0,0,1,0,0,0
2226,1,21519,45.0,1,0,1,0,0,0
2227,1,60968,1.0,0,0,0,1,0,0
2228,1,45474,29.0,1,0,0,0,0,1
2229,0,82903,21.0,0,0,0,0,0,1
2230,0,193804,25.0,0,0,0,0,0,1
2231,1,15268,45.0,3,0,0,0,1,0
2232,0,135496,59.0,1,0,1,0,0,0
2233,0,29898,16.0,1,1,0,0,0,0
2234,0,50645,33.0,3,0,0,0,0,1
2235,0,113876,9.0,2,1,0,0,0,0
2236,1,130967,19.0,3,0,0,1,0,0
2237,0,55857,21.0,2,0,1,0,0,0
2238,1,10859,11.0,0,0,0,1,0,0
2239,0,58552,57.0,0,1,0,0,0,0
2240,1,56586,7.0,0,0,0,1,0,0
2241,0,29695,48.0,0,0,0,0,0,1
2242,1,9055,3.0,0,0,0,0,1,0
2243,0,34109,36.0,0,1,0,0,0,0
2244,0,28073,42.0,1,1,0,0,0,0
2245,0,27120,23.0,2,0,0,0,0,1
2246,0,48717,28.0,0,0,0,0,1,0
2247,0,32946,18.0,0,0,1,0,0,0
2248,0,183371,59.0,2,0,0,0,1,0
2249,1,43153,43.0,1,0,1,0,0,0
2250,1,110412,8.0,4,1,0,0,0,0
2251,0,25942,59.0,0,0,0,0,0,1
2252,0,114391,59.0,0,1,0,0,0,0
2253,0,180593,6.0,1,1,0,0,0,0
2254,1,7884,29.0,2,0,0,0,0,1
2255,1,95017,14.0,0,0,0,1,0,0
2256,1,102923,58.0,0,1,0,0,0,0
2257,0,146388,21.0,0,0,1,0,0,0
2258,0,7446,59.0,1,1,0,0,0,0
2259,1,2221,24.0,2,0,0,0,0,1
2260,1,15007,2.0,1,0,0,0,0,1
2261,0,68451,18.0,3,0,0,1,0,0
2262,1,176008,37.0,1,0,0,1,0,0
2263,0,24466,9.0,2,0,0,0,1,0
2264,1,84369,59.0,0,1,0,0,0,0
2265,0,140163,23.0,0,0,0,0,1,0
2266,0,164858,32.0,0,0,0,0,1,0
2267,0,58964,23.0,2,0,1,0,0,0
2268,1,122881,3.0,2,1,0,0,0,0
2269,0,107970,7.0,0,1,0,0,0,0
2270,1,5572,21.0,0,0,1,0,0,0
2271,1,157345,16.0,0,0,0,0,0,1
2272,0,57752,25.0,0,0,0,0,1,0
2273,0,13037,30.0,0,0,0,0,0,1
2274,1,4846,9.0,1,0,0,0,1,0
2275,0,79220,46.0,0,0,0,0,0,1
2276,0,54059,23.0,1,1,0,0,0,0
2277,0,128992,5.0,0,0,1,0,0,0
2278,0,255158,38.0,3,0,1,0,0,0
2279,0,133752,44.0,0,0,0,0,1,0
2280,0,104586,13.0,0,0,0,0,0,1
2281,1,153708,39.0,2,0,1,0,0,0
2282,0,109512,16.0,2,0,0,1,0,0
2283,0,51825,6.0,4,0,1,0,0,0
2284,1,88769,1.0,1,1,0,0,0,0
2285,0,4338,15.0,0,0,0,1,0,0
2286,1,78425,7.0,0,0,0,0,0,1
2287,0,86816,51.0,2,0,0,0,0,1
2288,1,56088,27.0,2,0,0,0,0,1
2289,1,14736,35.0,1,0,0,0,0,1
2290,0,30576,36.0,1,0,1,0,0,0
2291,0,27801,23.0,0,0,0,1,0,0
2292,0,85727,30.0,1,0,0,0,0,1
2293,1,85101,11.0,0,0,1,0,0,0
2294,1,13934,41.0,1,0,0,0,0,1
2295,1,259766,11.0,0,0,0,0,1,0
2296,1,56498,20.0,2,0,0,1,0,0
2297,1,54454,7.0,2,0,0,0,0,1
2298,1,41242,9.0,1,0,1,0,0,0
2299,1,216268,15.0,3,0,0,1,0,0
2300,1,14614,52.0,0,0,1,0,0,0
2301,1,48462,24.0,1,0,0,1,0,0
2302,1,62322,16.0,0,0,0,0,1,0
2303,0,104322,6.0,1,0,0,0,0,1
2304,1,83343,38.0,1,0,1,0,0,0
2305,1,88899,5.0,1,0,1,0,0,0
2306,1,11716,17.0,1,0,0,0,0,1
2307,0,27503,32.0,1,0,1,0,0,0
2308,0,3205,15.0,1,0,0,1,0,0
2309,1,38995,27.0,3,0,0,1,0,0
2310,1,228237,7.0,2,0,0,0,1,0
2311,1,170684,18.0,2,0,0,0,0,1
2312,0,187838,5.0,1,0,0,0,0,1
2313,1,101304,7.0,4,0,0,0,0,1
2314,1,96133,20.0,2,0,0,0,0,1
2315,1,14812,13.0,1,0,1,0,0,0
2316,1,196885,13.0,2,0,1,0,0,0
2317,0,132512,16.0,3,0,0,1,0,0
2318,1,125944,4.0,1,1,0,0,0,0
2319,1,152938,59.0,2,0,0,0,0,1
2320,0,124761,27.0,3,0,1,0,0,0
2321,0,109179,27.0,1,1,0,0,0,0
2322,1,30970,59.0,1,0,1,0,0,0
2323,0,92452,16.0,1,0,0,0,1,0
2324,1,83915,40.0,2,0,0,0,0,1
2325,0,43680,35.0,3,0,1,0,0,0
2326,0,7179,47.0,2,0,1,0,0,0
2327,0,26880,35.0,1,0,1,0,0,0
2328,1,94258,19.0,1,0,0,0,1,0
2329,0,5944,6.0,3,0,0,0,1,0
2330,1,3528,22.0,1,0,0,1,0,0
2331,0,10830,52.0,1,0,1,0,0,0
2332,0,100456,28.0,0,1,0,0,0,0
2333,0,86808,7.0,2,0,0,0,0,1
2334,1,143542,38.0,0,0,0,0,0,1
2335,0,29327,13.0,0,1,0,0,0,0
2336,1,127641,57.0,0,0,0,1,0,0
2337,0,22606,38.0,1,0,1,0,0,0
2338,0,11782,20.0,0,0,0,1,0,0
2339,1,72869,2.0,1,0,0,1,0,0
2340,0,169678,59.0,1,1,0,0,0,0
2341,1,173607,33.0,2,1,0,0,0,0
2342,0,42498,17.0,1,0,1,0,0,0
2343,0,189063,17.0,0,0,0,1,0,0
2344,0,46974,1.0,3,0,1,0,0,0
2345,1,109086,3.0,1,0,0,0,0,1
2346,1,475,30.0,0,1,0,0,0,0
2347,1,80002,15.0,0,1,0,0,0,0
2348,0,228114,6.0,0,0,0,0,1,0
2349,1,52603,8.0,0,0,0,1,0,0
2350,1,209120,18.0,0,0,0,0,1,0
2351,1,19094,40.0,0,0,1,0,0,0
2352,1,15492,18.0,2,1,0,0,0,0
2353,0,19433,6.0,2,0,0,1,0,0
2354,0,21128,49.0,0,0,0,1,0,0
2355,1,126707,28.0,0,1,0,0,0,0
2356,0,102007,21.0,2,1,0,0,0,0
2357,0,31106,10.0,1,0,1,0,0,0
2358,1,43930,25.0,0,0,0,1,0,0
2359,1,40410,16.0,0,0,0,0,1,0
2360,0,29138,20.0,2,1,0,0,0,0
2361,1,43015,7.0,1,0,0,1,0,0
2362,0,68931,39.0,2,0,0,0,1,0
2363,1,48906,29.0,0,0,0,0,1,0
2364,1,113270,20.0,0,0,1,0,0,0
2365,0,65732,10.0,3,0,1,0,0,0
2366,1,73755,8.0,3,1,0,0,0,0
2367,0,153306,11.0,1,0,0,0,0,1
2368,1,175867,12.0,0,1,0,0,0,0
2369,0,53003,39.0,1,0,0,1,0,0
2370,1,131327,4.0,1,0,1,0,0,0
2371,0,69953,18.0,1,0,0,0,1,0
2372,0,45917,2.0,1,0,0,0,0,1
2373,0,63901,21.0,0,0,0,0,0,1
2374,1,105097,36.0,1,0,1,0,0,0
2375,0,82225,17.0,2,0,0,0,1,0
2376,1,65306,34.0,1,0,0,0,1,0
2377,1,1282,43.0,0,1,0,0,0,0
2378,0,125734,51.0,0,0,0,0,0,1
2379,1,66568,37.0,1,0,0,0,0,1
2380,1,59508,28.0,1,0,0,0,1,0
2381,0,141858,16.0,1,0,1,0,0,0
2382,1,149435,11.0,3,0,1,0,0,0
2383,0,65554,51.0,1,1,0,0,0,0
